,AN1,AN2,AND,ANd,Rc1,Rc2,RcD,Rcd,Vmc,Rm1,Rm2,RmD,Rmd,Vmm,AW1,AW2,AWD,AWd,D1,D2,DD,Dd,Eea1,Eea2,EeaD,Eead,XM1,XM2,XMD,XMd,XP1,XP2,XPD,XPd,Gp1,Gp2,GpD,Gpd,Hf1,Hf2,HfD,Hfd,I11,I12,I1D,I1d,I21,I22,I2D,I2d,LP1,LP2,LPD,LPd,Tm1,Tm2,TmD,Tmd,P1,P2,PD,Pd,Cp1,Cp2,CpD,Cpd,K1,K2,KD,Kd,VEC1,VEC2,VECD,VECd,Tb1,Tb2,TbD,Tbd,sVEC1,pVEC1,dVEC1,fs,fp,fd,W1,W2,WD,Wd,Hmix,Smix/R,Smix/kb,PHSmis,PHSmix,PHSS,Phase
2814,22.05,15.6279,8.8712,0.4023,0.1137,0.1099,0.0179,0.1578,0.0066,0.1149,0.1113,0.0176,0.1534,0.0068,45.9327,31.8353,18.9491,0.4125,6.7419,4.5497,3.1104,0.4614,1.2103,1.2048,0.085,0.0702,1.9603,1.9323,0.2573,0.1312,2.0205,1.9961,0.2439,0.1207,11.3,11.0236,1.8735,0.1658,39.8498,23.2015,37.3748,0.9379,8.3503,8.1771,1.3521,0.1619,18.9827,18.6895,2.5679,0.1353,21.434,14.2796,15.3988,0.7184,2088.625,1903.7749,798.9927,0.3825,3.5,3.2653,0.7746,0.2213,22.0561,18.512,6.6125,0.2998,105.9975,101.9137,22.6977,0.2141,8.05,6.7227,2.8102,0.3491,3433.9,3390.4543,417.5881,0.1216,2.0,0.65,5.4,0.2484,0.0807,0.6708,5.0788,5.0763,0.1112,0.0219,-38.7225,0.8549,0.4899,-33.1035,-18.972,-16.219,2
2815,21.78,15.9763,7.5134,0.345,0.1232,0.1174,0.0229,0.1857,0.0086,0.1164,0.1125,0.0183,0.1574,0.0071,47.1573,33.3474,16.7552,0.3553,6.8404,5.3383,2.3041,0.3368,0.7767,0.7319,0.2274,0.2928,1.8024,1.7498,0.3445,0.1911,1.895,1.8498,0.3222,0.17,8.46,7.6549,2.9203,0.3452,34.6766,19.6304,38.5716,1.1123,7.954,7.6881,1.6268,0.2045,18.1093,17.729,2.9513,0.163,21.2254,16.3986,12.3939,0.5839,2335.81,2176.0829,720.6828,0.3085,3.64,3.3898,0.7684,0.2111,21.1765,18.0521,5.9669,0.2818,102.196,100.826,12.8689,0.1259,6.66,6.1433,1.8288,0.2746,3275.27,3213.9956,493.573,0.1507,1.52,0.36,4.78,0.2282,0.0541,0.7177,4.61,4.5992,0.2265,0.0491,-33.9744,1.0278,0.5155,-34.9177,-17.5141,-18.0003,2
2816,21.9,16.0237,7.5717,0.3457,0.1227,0.117,0.0227,0.1847,0.0085,0.1164,0.1125,0.0183,0.1574,0.0071,47.4348,33.4484,16.89,0.3561,6.9088,5.3692,2.3374,0.3383,0.7762,0.7312,0.2277,0.2934,1.8108,1.7592,0.341,0.1883,1.9038,1.8595,0.3186,0.1674,8.58,7.7874,2.8781,0.3354,34.6482,19.5905,38.5849,1.1136,7.9986,7.7379,1.6088,0.2011,18.1331,17.7556,2.9405,0.1622,21.6364,16.8479,12.2363,0.5655,2319.33,2156.0252,728.7197,0.3142,3.64,3.3898,0.7684,0.2111,21.2349,18.0851,5.9949,0.2823,102.448,101.1001,12.7613,0.1246,6.78,6.2284,1.8793,0.2772,3285.51,3225.2618,489.2336,0.1489,1.56,0.36,4.86,0.2301,0.0531,0.7168,4.622,4.6115,0.223,0.0482,-33.4912,1.0376,0.5156,-34.7497,-17.2697,-17.9186,2
2817,22.02,16.0714,7.6276,0.3464,0.1222,0.1166,0.0224,0.1836,0.0084,0.1164,0.1125,0.0183,0.1574,0.0071,47.7123,33.55,17.0191,0.3567,6.9772,5.4006,2.3683,0.3394,0.7756,0.7306,0.228,0.2939,1.8192,1.7686,0.3373,0.1854,1.9126,1.8693,0.3148,0.1646,8.7,7.9245,2.8302,0.3253,34.6198,19.5507,38.5982,1.1149,8.0432,7.7883,1.5894,0.1976,18.1569,17.7823,2.9295,0.1613,22.0474,17.3225,12.0626,0.5471,2302.85,2136.3339,736.3002,0.3197,3.64,3.3898,0.7684,0.2111,21.2933,18.1181,6.0223,0.2828,102.7,101.3757,12.6478,0.1232,6.9,6.3158,1.9209,0.2784,3295.75,3236.6074,484.6391,0.147,1.6,0.36,4.94,0.2319,0.0522,0.7159,4.634,4.6238,0.2187,0.0472,-32.9568,1.0395,0.5158,-34.2596,-16.9987,-17.6707,2
2818,22.08,16.0954,7.6546,0.3467,0.1219,0.1164,0.0223,0.183,0.0083,0.1164,0.1125,0.0183,0.1574,0.0071,47.851,33.6011,17.0816,0.357,7.0114,5.4163,2.3828,0.3398,0.7753,0.7302,0.2281,0.2942,1.8234,1.7734,0.3354,0.1839,1.917,1.8743,0.3128,0.1632,8.76,7.9949,2.804,0.3201,34.6056,19.5309,38.6049,1.1156,8.0655,7.8138,1.5791,0.1958,18.1688,17.7957,2.9239,0.1609,22.2529,17.57,11.9695,0.5379,2294.61,2126.6225,739.9237,0.3225,3.64,3.3898,0.7684,0.2111,21.3225,18.1346,6.0357,0.2831,102.826,101.5141,12.5887,0.1224,6.96,6.3604,1.9387,0.2785,3300.87,3242.3101,482.2439,0.1461,1.62,0.36,4.98,0.2328,0.0517,0.7155,4.64,4.63,0.2163,0.0466,-32.6704,1.0376,0.5159,-33.8981,-16.8533,-17.4866,2
2819,28.62,17.9829,12.5601,0.4389,0.1271,0.1197,0.027,0.2128,0.0097,0.1205,0.1156,0.0209,0.1731,0.0079,63.8132,37.6732,29.4242,0.4611,8.1436,5.9161,2.8491,0.3499,0.8006,0.7579,0.2195,0.2742,1.8564,1.8145,0.3117,0.1679,2.1014,2.075,0.245,0.1166,8.82,8.0666,2.7763,0.3148,40.0274,24.2712,36.7565,0.9183,8.2052,7.9926,1.4745,0.1797,18.0665,17.6743,2.9877,0.1654,24.0144,20.9907,10.5532,0.4395,2544.13,2317.2636,784.8935,0.3085,4.0,3.6101,1.0392,0.2598,21.6073,18.3024,6.1423,0.2843,118.9,116.2244,17.7203,0.149,7.02,6.4057,1.9544,0.2784,4014.47,3862.6454,780.9115,0.1945,1.64,0.36,5.02,0.2336,0.0513,0.7151,4.61,4.5957,0.2563,0.0556,-34.5888,1.0337,0.624,-35.7531,-21.5821,-22.3085,2
2820,22.2,16.1435,7.7071,0.3472,0.1214,0.116,0.0221,0.1817,0.0082,0.1164,0.1125,0.0183,0.1575,0.0071,48.1285,33.7036,17.2026,0.3574,7.0798,5.4482,2.4102,0.3404,0.7748,0.7296,0.2284,0.2948,1.8318,1.783,0.3313,0.1808,1.9258,1.8842,0.3085,0.1602,8.88,8.1395,2.7469,0.3093,34.5772,19.4914,38.6181,1.1169,8.1101,7.8652,1.5574,0.192,18.1926,17.8225,2.9125,0.1601,22.6639,18.0867,11.7704,0.5193,2278.13,2107.4622,746.8453,0.3278,3.64,3.3898,0.7684,0.2111,21.3809,18.1679,6.0621,0.2835,103.078,101.792,12.466,0.1209,7.08,6.4516,1.9681,0.278,3311.11,3253.7761,477.2527,0.1441,1.66,0.36,5.06,0.2345,0.0508,0.7147,4.652,4.6425,0.2109,0.0453,-32.0592,1.0278,0.516,-32.9493,-16.5425,-17.0018,2
2821,28.02,17.8134,12.2613,0.4376,0.126,0.1188,0.0265,0.2102,0.0094,0.1201,0.1153,0.0206,0.1719,0.0078,62.3325,37.3052,28.692,0.4603,8.09,5.8954,2.8224,0.3489,0.7972,0.754,0.221,0.2772,1.8616,1.8204,0.3092,0.1661,2.0902,2.0632,0.2484,0.1188,8.94,8.2138,2.716,0.3038,39.395,23.5728,37.0242,0.9398,8.2367,8.0289,1.4587,0.1771,18.103,17.7156,2.9698,0.1641,24.2525,21.2973,10.4337,0.4302,2499.01,2270.8974,795.7079,0.3184,3.96,3.5842,1.019,0.2573,21.6373,18.3192,6.156,0.2845,117.38,114.7554,17.6464,0.1503,7.14,6.4982,1.98,0.2773,3945.99,3798.7243,774.2253,0.1962,1.68,0.36,5.1,0.2353,0.0504,0.7143,4.626,4.6125,0.2488,0.0538,-33.7568,1.0199,0.6152,-34.4271,-20.7665,-21.1789,2
2822,22.32,16.1919,7.7574,0.3476,0.1209,0.1156,0.0218,0.1802,0.0081,0.1164,0.1125,0.0183,0.1575,0.0071,48.406,33.8068,17.3183,0.3578,7.1482,5.4804,2.4354,0.3407,0.7742,0.7289,0.2286,0.2953,1.8402,1.7927,0.3269,0.1776,1.9346,1.8943,0.3039,0.1571,9.0,8.2895,2.6833,0.2981,34.5488,19.452,38.6314,1.1182,8.1547,7.9172,1.534,0.1881,18.2164,17.8494,2.9008,0.1592,23.0749,18.6348,11.5532,0.5007,2261.65,2088.6441,753.3429,0.3331,3.64,3.3898,0.7684,0.2111,21.4393,18.2012,6.0878,0.284,103.33,102.0715,12.3369,0.1194,7.2,6.5455,1.99,0.2764,3321.35,3265.3235,471.9866,0.1421,1.7,0.36,5.14,0.2361,0.05,0.7139,4.664,4.6551,0.2047,0.0439,-31.3968,1.0099,0.5161,-31.7075,-16.2051,-16.3655,2
2823,27.42,17.6471,11.9249,0.4349,0.1248,0.118,0.0258,0.2071,0.0091,0.1196,0.115,0.0204,0.1706,0.0077,60.8519,36.9443,27.8621,0.4579,8.0364,5.8748,2.7944,0.3477,0.7938,0.7501,0.2224,0.2801,1.8668,1.8264,0.3065,0.1642,2.079,2.0515,0.2513,0.1209,9.06,8.3665,2.6488,0.2924,38.7626,22.9135,37.2793,0.9617,8.2683,8.0654,1.442,0.1744,18.1395,17.7572,2.9514,0.1627,24.4906,21.613,10.3073,0.4209,2453.89,2226.3503,803.8487,0.3276,3.92,3.5587,0.9968,0.2543,21.6673,18.3361,6.1696,0.2847,115.86,113.323,17.4402,0.1505,7.26,6.5934,1.9981,0.2752,3877.51,3736.8843,761.346,0.1963,1.72,0.36,5.18,0.2369,0.0496,0.7135,4.642,4.6294,0.2401,0.0517,-32.8608,0.9978,0.6057,-32.7896,-19.9027,-19.8596,2
2824,22.44,16.2406,7.8055,0.3478,0.1204,0.1152,0.0215,0.1786,0.0079,0.1164,0.1125,0.0183,0.1575,0.0071,48.6835,33.9106,17.4289,0.358,7.2166,5.5131,2.4584,0.3407,0.7736,0.7282,0.2289,0.2959,1.8486,1.8026,0.3223,0.1743,1.9434,1.9044,0.2989,0.1538,9.12,8.445,2.6126,0.2865,34.5204,19.4128,38.6446,1.1195,8.1993,7.97,1.509,0.184,18.2402,17.8764,2.889,0.1584,23.4859,19.2171,11.317,0.4819,2245.17,2070.1591,759.4273,0.3382,3.64,3.3898,0.7684,0.2111,21.4977,18.2346,6.1128,0.2843,103.582,102.3524,12.2012,0.1178,7.32,6.6421,2.0044,0.2738,3331.59,3276.9531,466.4364,0.14,1.74,0.36,5.22,0.2377,0.0492,0.7131,4.676,4.6677,0.1975,0.0422,-30.6832,0.9836,0.5163,-30.18,-15.841,-15.5813,2
2825,26.82,17.4838,11.5476,0.4306,0.1237,0.1172,0.0252,0.2034,0.0089,0.1192,0.1146,0.0202,0.1691,0.0077,59.3712,36.5904,26.9254,0.4535,7.9828,5.8544,2.765,0.3464,0.7904,0.7462,0.2237,0.283,1.872,1.8324,0.3037,0.1622,2.0678,2.0399,0.2537,0.1227,9.18,8.525,2.5744,0.2804,38.1302,22.2901,37.5219,0.984,8.2999,8.1023,1.4245,0.1716,18.176,17.7989,2.9323,0.1613,24.7287,21.9382,10.1738,0.4114,2408.77,2183.5172,809.3965,0.336,3.88,3.5336,0.9724,0.2506,21.6973,18.353,6.183,0.285,114.34,111.9259,17.0969,0.1495,7.38,6.6914,2.0089,0.2722,3809.03,3677.0255,741.9513,0.1948,1.76,0.36,5.26,0.2385,0.0488,0.7127,4.658,4.6464,0.2299,0.0493,-31.9008,0.9671,0.5954,-30.8517,-18.9939,-18.3693,2
2826,26.22,17.3236,11.1253,0.4243,0.1226,0.1164,0.0244,0.199,0.0086,0.1187,0.1143,0.0199,0.1676,0.0076,57.8905,36.2431,25.8703,0.4469,7.9292,5.8342,2.7344,0.3448,0.787,0.7424,0.225,0.2859,1.8772,1.8384,0.3008,0.1602,2.0566,2.0285,0.2555,0.1242,9.3,8.6897,2.492,0.268,37.4978,21.6996,37.7524,1.0068,8.3314,8.1396,1.406,0.1688,18.2124,17.8409,2.9127,0.1599,24.9668,22.2734,10.0329,0.4018,2363.65,2142.3012,812.4045,0.3437,3.84,3.5088,0.9457,0.2463,21.7273,18.37,6.1962,0.2852,112.82,110.5629,16.6081,0.1472,7.5,6.7925,2.0125,0.2683,3740.55,3619.0541,715.5115,0.1913,1.8,0.36,5.34,0.24,0.048,0.712,4.674,4.6636,0.218,0.0466,-30.8768,0.9269,0.5844,-28.6207,-18.0437,-16.7253,2
2827,25.62,17.1662,10.6525,0.4158,0.1215,0.1157,0.0236,0.1939,0.0083,0.1183,0.1139,0.0196,0.1659,0.0075,56.4098,35.9024,24.6816,0.4375,7.8756,5.8141,2.7023,0.3431,0.7836,0.7387,0.2262,0.2887,1.8824,1.8445,0.2977,0.1582,2.0454,2.0172,0.2569,0.1256,9.42,8.8608,2.4007,0.2549,36.8654,21.1397,37.971,1.03,8.363,8.1771,1.3865,0.1658,18.2489,17.883,2.8926,0.1585,25.205,22.619,9.8842,0.3922,2318.53,2102.6123,812.9009,0.3506,3.8,3.4843,0.9165,0.2412,21.7573,18.3869,6.2092,0.2854,111.3,109.2327,15.9603,0.1434,7.62,6.8966,2.0089,0.2636,3672.07,3562.8823,681.2067,0.1855,1.84,0.36,5.42,0.2415,0.0472,0.7113,4.69,4.6809,0.2042,0.0435,-29.7888,0.8761,0.5726,-26.0985,-17.0562,-14.9432,2
2828,25.02,17.0117,10.1222,0.4046,0.1204,0.1149,0.0226,0.188,0.008,0.1178,0.1136,0.0193,0.164,0.0074,54.9292,35.568,23.339,0.4249,7.822,5.7941,2.6687,0.3412,0.7802,0.7349,0.2274,0.2914,1.8876,1.8506,0.2946,0.1561,2.0342,2.0061,0.2577,0.1267,9.54,9.0387,2.2997,0.2411,36.233,20.6079,38.1779,1.0537,8.3945,8.2151,1.3661,0.1627,18.2854,17.9254,2.8718,0.1571,25.4431,22.9754,9.7275,0.3823,2273.41,2064.3673,810.8902,0.3567,3.76,3.4602,0.8845,0.2352,21.7873,18.4039,6.222,0.2856,109.78,107.9341,15.1331,0.1378,7.74,7.0039,1.9981,0.2582,3603.59,3508.4276,637.7691,0.177,1.88,0.36,5.5,0.2429,0.0465,0.7106,4.706,4.6983,0.1881,0.04,-28.6368,0.8128,0.56,-23.2751,-16.0355,-13.0332,2
2829,28.86,17.3769,18.4662,0.6399,0.1213,0.1154,0.0242,0.1991,0.0083,0.1179,0.1136,0.0194,0.1644,0.0074,65.476,36.3409,47.1774,0.7205,8.914,5.9865,4.5892,0.5148,0.7885,0.7423,0.2273,0.2882,1.9056,1.8718,0.2832,0.1486,2.0582,2.0252,0.2769,0.1346,9.54,9.0387,2.2997,0.2411,36.641,20.762,38.1486,1.0411,8.4872,8.3287,1.2991,0.1531,18.4595,18.124,2.7807,0.1506,25.479,23.0493,9.6927,0.3804,2369.29,2103.2679,918.8986,0.3878,3.88,3.5088,1.0889,0.2806,21.8125,18.4186,6.2316,0.2857,114.1,110.0715,24.6919,0.2164,7.74,7.0039,1.9981,0.2582,3725.75,3560.8183,914.2716,0.2454,2.0,0.36,5.38,0.2584,0.0465,0.6951,4.736,4.7324,0.1327,0.028,-26.688,0.8128,0.5622,-21.6911,-15.0036,-12.1945,2
2830,24.72,16.9355,9.8327,0.3978,0.1198,0.1145,0.0221,0.1848,0.0079,0.1176,0.1134,0.0192,0.1631,0.0073,54.1888,35.4032,22.6014,0.4171,7.7952,5.7842,2.6514,0.3401,0.7785,0.7331,0.2279,0.2928,1.8902,1.8537,0.2929,0.155,2.0286,2.0005,0.258,0.1272,9.6,9.1304,2.245,0.2339,35.9168,20.3519,38.277,1.0657,8.4103,8.2342,1.3555,0.1612,18.3037,17.9466,2.8611,0.1563,25.5621,23.1579,9.6459,0.3774,2250.85,2045.7618,808.9398,0.3594,3.74,3.4483,0.8674,0.2319,21.8023,18.4125,6.2284,0.2857,109.02,107.2963,14.6431,0.1343,7.8,7.0588,1.99,0.2551,3569.35,3481.8197,612.0341,0.1715,1.9,0.36,5.54,0.2436,0.0462,0.7103,4.714,4.707,0.1789,0.038,-28.0368,0.7754,0.5534,-21.741,-15.5143,-12.0305,2
2831,21.88,16.0329,7.4877,0.3422,0.1237,0.1179,0.0226,0.1823,0.0087,0.1159,0.1121,0.0181,0.156,0.007,46.9541,33.3169,16.4519,0.3504,6.6622,5.2816,2.1125,0.3171,0.4886,0.2388,0.4241,0.868,1.7982,1.7491,0.3373,0.1876,1.9154,1.8754,0.3058,0.1597,8.56,7.9245,2.6845,0.3136,33.182,17.3905,39.2922,1.1841,8.2116,7.9826,1.5064,0.1835,17.7405,17.3169,3.1147,0.1756,17.7219,13.355,13.1566,0.7424,2269.25,2102.8935,744.4543,0.3281,3.64,3.3898,0.7684,0.2111,21.6601,18.3218,6.2018,0.2863,92.494,89.6643,18.025,0.1949,6.76,6.3158,1.5435,0.2283,3294.63,3237.8538,477.8622,0.145,1.74,0.36,4.66,0.2574,0.0533,0.6893,4.648,4.6399,0.1957,0.0421,-32.1616,0.9836,0.5066,-31.6342,-16.2942,-16.027,2
2832,21.84,16.0164,7.4709,0.3421,0.1239,0.118,0.0226,0.1827,0.0087,0.1159,0.1121,0.0181,0.1561,0.007,46.8771,33.2875,16.4191,0.3503,6.6478,5.2744,2.1067,0.3169,0.4991,0.2447,0.4221,0.8459,1.7958,1.7463,0.3386,0.1885,1.912,1.8715,0.3077,0.1609,8.52,7.8725,2.7073,0.3178,33.244,17.4712,39.264,1.1811,8.1889,7.9556,1.5195,0.1856,17.7464,17.3236,3.112,0.1754,17.7222,13.3555,13.1564,0.7424,2276.63,2111.1912,741.7003,0.3258,3.64,3.3898,0.7684,0.2111,21.6251,18.3018,6.1872,0.2861,92.764,89.9541,17.9398,0.1934,6.72,6.2827,1.5367,0.2287,3290.83,3233.5422,479.8744,0.1458,1.72,0.36,4.64,0.256,0.0536,0.6905,4.643,4.6347,0.1987,0.0428,-32.3424,0.9978,0.5069,-32.2724,-16.3951,-16.3596,2
2833,21.8,16.0,7.4539,0.3419,0.124,0.1181,0.0227,0.1831,0.0087,0.1159,0.1121,0.0181,0.1561,0.007,46.8002,33.2582,16.3858,0.3501,6.6334,5.2673,2.1007,0.3167,0.5095,0.2509,0.4199,0.8241,1.7934,1.7435,0.3398,0.1895,1.9086,1.8675,0.3095,0.1622,8.48,7.8212,2.7294,0.3219,33.306,17.5528,39.2357,1.178,8.1662,7.9288,1.532,0.1876,17.7524,17.3303,3.1093,0.1752,17.7226,13.356,13.1563,0.7423,2284.01,2119.5547,738.8624,0.3235,3.64,3.3898,0.7684,0.2111,21.5901,18.2818,6.1724,0.2859,93.034,90.2458,17.85,0.1919,6.68,6.25,1.5289,0.2289,3287.03,3229.242,481.8483,0.1466,1.7,0.36,4.62,0.2545,0.0539,0.6916,4.638,4.6294,0.2016,0.0435,-32.52,1.0099,0.5072,-32.8419,-16.4944,-16.6577,2
2834,21.76,15.9836,7.4366,0.3418,0.1242,0.1182,0.0228,0.1834,0.0087,0.1159,0.1121,0.0181,0.1562,0.007,46.7232,33.2289,16.3522,0.35,6.619,5.2602,2.0947,0.3165,0.52,0.2575,0.4174,0.8027,1.791,1.7408,0.341,0.1904,1.9052,1.8636,0.3113,0.1634,8.44,7.7706,2.7507,0.3259,33.368,17.635,39.2073,1.175,8.1434,7.9021,1.5441,0.1896,17.7583,17.3369,3.1066,0.1749,17.7229,13.3565,13.1561,0.7423,2291.39,2127.9848,735.9395,0.3212,3.64,3.3898,0.7684,0.2111,21.5551,18.2618,6.1573,0.2857,93.304,90.5394,17.7557,0.1903,6.64,6.2176,1.52,0.2289,3283.23,3224.9533,483.7843,0.1474,1.68,0.36,4.6,0.253,0.0542,0.6928,4.633,4.6242,0.2044,0.0441,-32.6944,1.0199,0.5075,-33.3436,-16.5922,-16.9217,2
2835,21.68,15.9509,7.4012,0.3414,0.1244,0.1184,0.0229,0.1841,0.0088,0.116,0.1121,0.0181,0.1562,0.007,46.5692,33.1704,16.2835,0.3497,6.5902,5.2461,2.0822,0.316,0.5409,0.2716,0.4116,0.7609,1.7862,1.7352,0.3434,0.1922,1.8984,1.8559,0.3147,0.1658,8.36,7.6712,2.7911,0.3339,33.492,17.802,39.1501,1.1689,8.0979,7.8494,1.5671,0.1935,17.7702,17.3504,3.1011,0.1745,17.7237,13.3574,13.1558,0.7423,2306.15,2145.0476,729.8348,0.3165,3.64,3.3898,0.7684,0.2111,21.4851,18.2221,6.1265,0.2852,93.844,91.1323,17.5531,0.187,6.56,6.1538,1.4988,0.2285,3275.63,3216.41,487.5443,0.1488,1.64,0.36,4.56,0.25,0.0549,0.6951,4.623,4.6138,0.2093,0.0453,-33.0336,1.0337,0.5081,-34.1456,-16.7831,-17.348,2
2836,21.6,15.9184,7.3648,0.341,0.1247,0.1187,0.023,0.1848,0.0089,0.116,0.1122,0.0181,0.1563,0.007,46.4153,33.1122,16.2131,0.3493,6.5614,5.2321,2.0692,0.3154,0.5618,0.2874,0.4045,0.7201,1.7814,1.7297,0.3457,0.194,1.8916,1.8482,0.3179,0.1681,8.28,7.5744,2.8287,0.3416,33.616,17.9721,39.0924,1.1629,8.0525,7.7973,1.5885,0.1973,17.7821,17.3638,3.0956,0.1741,17.7244,13.3584,13.1554,0.7422,2320.91,2162.3863,723.3775,0.3117,3.64,3.3898,0.7684,0.2111,21.4151,18.1825,6.0947,0.2846,94.384,91.733,17.3313,0.1836,6.48,6.0914,1.473,0.2273,3268.03,3207.9118,491.158,0.1503,1.6,0.36,4.52,0.2469,0.0556,0.6975,4.613,4.6034,0.2137,0.0463,-33.36,1.0395,0.5086,-34.6787,-16.9677,-17.6384,2
2837,25.6,17.0625,11.0923,0.4333,0.1263,0.1196,0.0251,0.1985,0.0094,0.1181,0.1137,0.0197,0.1668,0.0074,55.9758,35.4947,25.8365,0.4616,7.3154,5.5492,2.5622,0.3503,0.4714,0.2241,0.4365,0.926,1.8214,1.7771,0.323,0.1773,2.0256,1.9921,0.2772,0.1368,8.68,8.0847,2.6111,0.3008,36.016,18.9696,38.5972,1.0717,8.3451,8.1541,1.4017,0.168,17.6592,17.2259,3.1503,0.1784,18.5852,14.248,12.8633,0.6921,2390.31,2181.2024,792.8963,0.3317,3.84,3.5088,0.9457,0.2463,21.9071,18.4679,6.2866,0.287,100.544,94.56,26.1333,0.2599,6.88,6.4171,1.5574,0.2264,3699.63,3566.3954,746.4645,0.2018,1.8,0.36,4.72,0.2616,0.0523,0.686,4.643,4.633,0.2156,0.0464,-32.96,0.9269,0.5791,-30.5517,-19.0874,-17.6928,2
2838,24.96,16.8936,10.5773,0.4238,0.1254,0.1189,0.0245,0.1951,0.0091,0.1176,0.1134,0.0194,0.1649,0.0073,54.3716,35.1215,24.516,0.4509,7.2222,5.5137,2.4972,0.3458,0.4477,0.2141,0.437,0.9763,1.823,1.7789,0.3222,0.1767,2.0124,1.979,0.2783,0.1383,8.76,8.1951,2.5578,0.292,35.288,18.3943,38.8369,1.1006,8.3775,8.1928,1.3815,0.1649,17.66,17.2268,3.1499,0.1784,18.4116,14.0586,12.9276,0.7021,2346.91,2142.5356,793.7148,0.3382,3.8,3.4843,0.9165,0.2412,21.9487,18.4914,6.3041,0.2872,98.232,92.7283,25.2595,0.2571,6.96,6.4865,1.5615,0.2244,3628.51,3508.5908,711.4307,0.1961,1.84,0.36,4.76,0.2644,0.0517,0.6839,4.657,4.648,0.204,0.0438,-32.3232,0.8761,0.5658,-28.3189,-18.2893,-16.0236,2
2839,24.32,16.7279,9.9949,0.411,0.1246,0.1183,0.0238,0.1912,0.0089,0.1171,0.113,0.0191,0.1628,0.0072,52.7674,34.756,23.0087,0.436,7.129,5.4786,2.4268,0.3404,0.4239,0.205,0.4363,1.0292,1.8246,1.7808,0.3214,0.1761,1.9992,1.966,0.2788,0.1395,8.84,8.3086,2.5009,0.2829,34.56,17.853,39.0617,1.1303,8.4099,8.2318,1.3603,0.1618,17.6608,17.2277,3.1496,0.1783,18.238,13.8742,12.9893,0.7122,2303.51,2105.2158,792.1582,0.3439,3.76,3.4602,0.8845,0.2352,21.9903,18.515,6.3213,0.2875,95.92,90.9662,24.1338,0.2516,7.04,6.5574,1.5615,0.2218,3557.39,3452.6301,667.0398,0.1875,1.88,0.36,4.8,0.267,0.0511,0.6818,4.671,4.6632,0.1905,0.0408,-31.6608,0.8128,0.5516,-25.7329,-17.4634,-14.1937,2
2840,23.68,16.5655,9.3326,0.3941,0.1237,0.1177,0.0231,0.1868,0.0087,0.1167,0.1126,0.0187,0.1605,0.0071,51.1632,34.3981,21.2747,0.4158,7.0358,5.444,2.3506,0.3341,0.4001,0.1966,0.4342,1.0851,1.8262,1.7826,0.3206,0.1755,1.986,1.9531,0.2787,0.1403,8.92,8.4253,2.44,0.2735,33.832,17.3425,39.2716,1.1608,8.4424,8.2712,1.338,0.1585,17.6615,17.2286,3.1492,0.1783,18.0644,13.6945,13.0483,0.7223,2260.11,2069.1739,788.2124,0.3487,3.72,3.4364,0.8495,0.2284,22.0319,18.5387,6.3382,0.2877,93.608,89.2698,22.719,0.2427,7.12,6.6298,1.5574,0.2187,3486.27,3398.4265,611.2563,0.1753,1.92,0.36,4.84,0.2697,0.0506,0.6798,4.685,4.6785,0.175,0.0374,-30.9728,0.7335,0.5363,-22.7198,-16.612,-12.1856,2
2841,35.52,28.7767,10.9877,0.3093,0.1531,0.1488,0.0222,0.1448,0.0159,0.137,0.1356,0.0124,0.0903,0.011,79.7811,61.6956,26.2966,0.3296,7.3205,5.5718,2.499,0.3414,1.0103,0.9833,0.1871,0.1851,1.6836,1.6714,0.157,0.0932,1.6665,1.6558,0.1473,0.0884,6.8,5.7377,3.6,0.5294,31.8945,29.285,12.7556,0.3999,7.0687,7.0148,0.6895,0.0975,14.7917,14.7129,1.253,0.0847,22.8716,20.5902,9.1437,0.3998,2558.91,2462.2972,435.4706,0.1702,4.59,4.3796,0.8258,0.1799,23.5251,23.097,2.4143,0.1026,72.37,61.5048,37.3859,0.5166,4.8,4.7619,0.4,0.0833,4728.97,4640.8244,581.1256,0.1229,1.2,0.4,3.2,0.25,0.0833,0.6667,4.3315,4.3168,0.2634,0.0608,-37.6084,0.5401,0.1696,-20.3125,-6.3787,-3.4452,2
2842,23.575,21.458,5.0294,0.2133,0.1262,0.1246,0.0124,0.0984,0.0087,0.1198,0.1188,0.0097,0.0806,0.0073,50.3967,45.3375,11.2518,0.2233,6.729,5.1537,2.282,0.3391,0.2847,0.1824,0.2741,0.963,1.804,1.7754,0.2505,0.1389,1.911,1.898,0.1705,0.0892,9.375,8.8143,2.754,0.2938,14.08,3.0812,17.2165,1.2228,8.4391,8.324,1.0783,0.1278,17.0188,16.8638,1.7965,0.1056,362.1948,14.3092,759.095,2.0958,1600.035,1000.3111,668.6821,0.4179,3.775,3.6923,0.4737,0.1255,24.4621,23.7229,2.5986,0.1062,67.4261,1.3248,31.8651,0.4726,7.375,7.0796,1.2587,0.1707,2711.625,1731.7929,1010.5616,0.3727,2.0,0.575,4.8,0.2712,0.078,0.6508,4.7375,4.7313,0.1756,0.0371,-26.1988,0.5758,0.1353,-15.0841,-3.5458,-2.0415,2
